collector_number,extras,language,name,oracle_id,quantity,scryfall_id,set_code,set_name
"54","","en","Parcel Myr","9e660f66-0a94-4694-95e0-25296799b193","2","0f288ee5-4bf9-476a-a89f-b6b8fa7e87dc","mh2","Modern Horizons 2"
"154","","en","Crack Open","412197f2-0e95-47fb-83db-ae8301c90ff0","1","42b77a34-9b69-4b01-9f2c-2ff8de47fc12","mh2","Modern Horizons 2"
"46","","en","Hard Evidence","0728b195-2dfe-4d73-91ae-e658a97b0b9a","1","501599d6-1072-4124-b05d-01f96de153f3","mh2","Modern Horizons 2"
"356","","en","Jade Avenger","177248b7-f3fd-42f8-b325-2625a2bb28ff","1","793f5aef-15ad-4ad7-b390-201b3c0c149d","mh2","Modern Horizons 2"
"147","","en","Abundant Harvest","34841228-31ac-48ac-b6d6-486b5e1e07dd","1","5ad86b17-3fed-418a-938c-c49adb409531","mh2","Modern Horizons 2"
"194","","en","Drey Keeper","7223ef44-0bfb-4108-810d-134174ff26b0","1","995529d1-e2b0-4cce-bd40-56c7ef3c33da","mh2","Modern Horizons 2"
"245","","en","Darkmoss Bridge","2065cada-4078-41c4-9e06-2460d2a2e8ee","1","f11f0be9-b9f7-45d2-9499-c5d849d7289f","mh2","Modern Horizons 2"
"399","","en","Nested Shambler","bfa882ee-de18-4ef8-8957-3e04ed6e3c1e","1","eb8595c6-5237-4ed1-98e4-8615bb0eb8e1","mh2","Modern Horizons 2"
"252","","en","Razortide Bridge","6cb37ac1-dd11-4a8c-bca5-ef44d828059f","1","e7ea7395-430e-4036-92c9-17a850ec2371","mh2","Modern Horizons 2"
"190","","en","Chrome Courier","a07ceaca-9964-4c24-937e-090b6643b327","1","a11d8da1-a183-470a-b4ed-2e35ac5ab9a9","mh2","Modern Horizons 2"
"232","","en","Ornithopter of Paradise","3a940dfa-a026-4969-8981-ef90cdfbe9ef","1","025b0f0f-daf6-4071-82e7-39c015447ce4","mh2","Modern Horizons 2"
"28","","en","Scour the Desert","86c9e08a-397a-4c24-8f4c-48a648889399","1","b87d368f-e1e0-41ab-9da0-f07c01c8ae38","mh2","Modern Horizons 2"
"83","","en","Echoing Return","591fe685-767e-4e6e-905e-cc8b423caa19","2","39eb0e67-f989-4430-b2d6-b8b647f0b7ca","mh2","Modern Horizons 2"
"18","","en","Landscaper Colos","144bef8b-3583-4e98-9285-a1965e7e17f8","3","f45a9e86-133e-4626-a239-73ef88d9ae12","mh2","Modern Horizons 2"
"187","","en","Breathless Knight","e15fb040-2e11-478e-87f1-55675d614f8e","1","c4785739-821d-49b0-a298-3c2b95e16972","mh2","Modern Horizons 2"
"247","","en","Goldmire Bridge","c9b7ea9c-3bcb-4538-aa25-cdb82a52037e","2","dbe2a1fa-196f-497f-a15f-0b3b04da9cbb","mh2","Modern Horizons 2"
"235","","en","Sojourner's Companion","1cbfe1f2-776b-429d-9a60-8da32058a927","2","8c6af084-eee7-4259-a58b-a866e0cf171b","mh2","Modern Horizons 2"
"169","","en","Orchard Strider","c6906032-e08b-478f-bc71-cb1184f60bad","1","386da156-59cd-4b96-9276-a7cb2ddd0421","mh2","Modern Horizons 2"
"63","","en","So Shiny","4bc34109-2050-4736-8247-ba06f0a9114a","1","135db79f-6f07-486c-ae3a-d4244aaf6dc8","mh2","Modern Horizons 2"
"257","","en","Tanglepool Bridge","29cd8a7c-108a-43d1-af63-f603a27c24f2","1","57d2b895-8921-4615-a674-fb85eed5ea3f","mh2","Modern Horizons 2"
"217","","en","Wavesifter","d1ec1e4e-faa6-4afc-9e00-a3327105c11b","1","0a269277-7f4e-40de-a2b4-53aa50cfd665","mh2","Modern Horizons 2"
"33","","en","Soul of Migration","f90ebf35-08f9-4277-92d9-75165f32a84e","1","4541217f-5e86-491b-918b-ed7a2eb3e4eb","mh2","Modern Horizons 2"
"24","","en","Piercing Rays","8960a213-cb72-4d67-bb4e-bcb1f657b944","2","eaeb9fd0-c46a-4246-838f-a5b7a8ea8eef","mh2","Modern Horizons 2"
"11","","en","Disciple of the Sun","3ea41848-7a11-4608-88c1-7a6e76e812ca","3","ad9723a1-7c5f-49ea-a8c6-24ee572d839f","mh2","Modern Horizons 2"
"101","","en","Tizerus Charger","8f94754d-fb2a-4634-a1de-049c82fa6f30","2","2ed4901c-9b1e-4e0e-ae71-81cb10779f07","mh2","Modern Horizons 2"
"86","","en","Gilt-Blade Prowler","63e86054-5e9c-48fe-92a1-b71aeb6ee57f","1","32a8cf47-cfe4-4a11-a57d-bebeb2fae437","mh2","Modern Horizons 2"
"94","","en","Conspiracy Theorist","fa81e7ff-0f2c-40df-9169-c0a22f00cd76","2","742a7487-70a2-448b-8e66-c33cba798a32","stx","Strixhaven: School of Mages"
"105","","en","Hall Monitor","937a04c2-41be-4ff3-8992-6628a9ee9792","2","02fdc551-0b22-49f4-8765-143ad82f16a3","stx","Strixhaven: School of Mages"
"108","","en","Illuminate History","c7c1e7cf-0be2-4129-9bdf-0862be2fba7f","1","98739789-80b5-4224-a2e4-09e00654aa9d","stx","Strixhaven: School of Mages"
"157","","en","Selfless Glyphweaver // Deadly Vanity","4507d35a-f7f3-4abe-b06b-90c5331b533a","1","8982ff88-8595-4363-8cde-6e87fb57a2d8","stx","Strixhaven: School of Mages"
"31","","en","Stonebinder's Familiar","87266dec-ac03-4f21-b235-67c14c3024db","1","21de4a01-98d3-4af3-9c6e-29e16d2c1767","stx","Strixhaven: School of Mages"
"32","","en","Stonerise Spirit","9fbab5bc-c651-46dc-89b6-0bcfeadb3891","1","388f2e45-570f-4a35-b205-37e1345b5d06","stx","Strixhaven: School of Mages"
"10","","en","Clever Lumimancer","901eb916-f318-4a30-a43e-8e7f9eef358b","1","69957656-cfdf-4001-8e84-0ef29e4a468d","stx","Strixhaven: School of Mages"
"268","foil","en","Lorehold Campus","45773715-3f46-4671-b633-bf087e892e26","1","d35461cf-becf-4399-8329-64b4496b7fc2","stx","Strixhaven: School of Mages"
"220","","en","Quintorius, Field Historian","28b64167-b7ea-4b4f-8434-061298050366","2","06c55ef1-8e62-4d43-bd4c-b2c3c5203338","stx","Strixhaven: School of Mages"
"275","","en","Witherbloom Campus","6cd58a88-6434-4c55-bf93-a739b5ed9bc1","2","7346fb2e-754e-47de-b33d-eb089b357ee4","stx","Strixhaven: School of Mages"
"19","","en","Late to Dinner","31bf199b-dfb1-428e-96a5-eb25104e2b43","3","6633cab9-23f9-474e-96f1-ca7c0c67691c","mh2","Modern Horizons 2"
"82","","en","Discerning Taste","1896c513-ec48-4c8f-9acb-30bc6357fce2","2","9f395828-9d6d-4ffa-be92-b681350031b0","mh2","Modern Horizons 2"
"58","","en","Rise and Shine","59925461-99f5-4217-8343-49c9b1ce24c1","1","2e658cb2-11c5-4b59-a91c-f26ac28e82af","mh2","Modern Horizons 2"
"284","","en","Hunting Pack","d3e1848a-c236-4352-a7be-b0b4699af968","1","8c9eb595-e8fa-4a5e-abca-d30613c0e28f","mh2","Modern Horizons 2"
"290","foil","en","Fire // Ice","ae92942b-919c-4ea9-b693-85fcef765d5a","1","0e09b054-4d33-4a12-bf2a-9b0009f33044","mh2","Modern Horizons 2"
"160","","en","Foundation Breaker","8b7a3613-f1bd-4262-9b11-b631167c2c2d","1","4f08381e-34f5-4d08-b737-8c37964719e0","mh2","Modern Horizons 2"
"237","","en","Steel Dromedary","40fa5656-354f-47f9-ba8d-40291ee5b40e","2","d8dcff03-0ef9-4485-80db-5447e9ca4ef9","mh2","Modern Horizons 2"
"165","","en","Herd Baloth","03873314-6e64-43ab-95c0-3d8692a57a03","1","c1e9cef5-c55f-47d9-9d2f-300dab8fcb0b","mh2","Modern Horizons 2"
"185","","en","Arcus Acolyte","628f2deb-519e-4810-a7e5-e31316e9a4e0","1","d8546eaa-1e64-4e70-b6a5-85892bab8c47","mh2","Modern Horizons 2"
"218","","en","Yusri, Fortune's Flame","2c0a0a7d-b12f-47c8-a6a6-d046f999ec6b","1","bfab9e33-0d07-46e6-be06-1eaffe26cbfd","mh2","Modern Horizons 2"
"282","","en","Mogg Salvage","0923ad85-2ea4-4463-8f71-b7d0a162b486","2","2b93e65e-8a10-444f-8b0a-9327dd30cce2","mh2","Modern Horizons 2"
"62","","en","Shattered Ego","829436df-a48b-4535-84ec-64682a16949b","2","191d1ab9-cd9e-4351-9acd-d7a57b963253","mh2","Modern Horizons 2"
"114","","en","Battle Plan","09b4fba6-d943-49e4-9f9e-a74fcbabe83f","2","2bc1e907-0e77-42ee-9eca-eae632020204","mh2","Modern Horizons 2"
"118","","en","Calibrated Blast","d9f5fc77-40df-4872-b633-6bf5a22a8831","1","37962700-e4d9-419e-8972-d3fd955ff40e","mh2","Modern Horizons 2"
"262","","en","Angelic Curator","cca29a9b-794f-4712-8e6c-36ce3da9cb8b","1","332352c2-98f2-4eb8-b49a-026a39df227b","mh2","Modern Horizons 2"
"55","","en","Phantasmal Dreadmaw","cbde4b9d-1549-4892-b8ca-38256a6ac1ba","2","a7f09ddb-0dec-47a7-92d4-efbeaf8cd85c","mh2","Modern Horizons 2"
"10","","en","Constable of the Realm","2a263e61-303f-449d-a431-c26cabdc68e0","1","73b5a0a5-5486-409a-b324-668ae03fc62a","mh2","Modern Horizons 2"
"183","","en","Wren's Run Hydra","a2196bc3-2fe6-49d4-8c79-d6beb3d6c5d8","1","5198ac65-118c-4616-8315-d71d41b883ad","mh2","Modern Horizons 2"
"261","","en","Yavimaya, Cradle of Growth","8dd5f5af-d2d8-4356-8617-8381081b930c","1","4e4b6e22-93b2-4896-bba5-0ceaa5d8ea3c","mh2","Modern Horizons 2"
"12","","en","Esper Sentinel","5def9f38-0a0b-4e8d-9f9d-29dcb46520b4","1","f3537373-ef54-4578-9d05-6216420ee349","mh2","Modern Horizons 2"
"276","","en","Skirge Familiar","ba95f24d-42da-48ce-bcf1-1b7c4b3c45b5","1","2d92fcf1-2ccd-47d2-9a24-f44b766a0b68","mh2","Modern Horizons 2"
"205","","en","Nephalia Academy","3b7e7a11-bf59-413d-8796-640d17c2c1c6","1","9243eb5b-905e-446f-9ee0-7557e3b31db3","emn","Eldritch Moon"
"194","foil","en","Drey Keeper","7223ef44-0bfb-4108-810d-134174ff26b0","2","995529d1-e2b0-4cce-bd40-56c7ef3c33da","mh2","Modern Horizons 2"
"134","","en","Lightning Spear","2202faf1-5638-46bf-8bf4-91870b669717","1","f72fcda4-feb4-46e4-87d9-88bd95474fe9","mh2","Modern Horizons 2"
"136","","en","Mount Velus Manticore","f434590f-3a5d-47dd-8ed0-d2a43a521f86","1","667a356c-b10d-42f2-bb2f-c3fd9affa4bd","mh2","Modern Horizons 2"
"255","","en","Silverbluff Bridge","081bfd50-a436-463b-9d2c-5bc8a32b387c","2","d80dc025-c2c4-48c2-8354-7d9ddb430eb9","mh2","Modern Horizons 2"
"213","","en","Storm God's Oracle","21613fac-d959-44ba-9bcb-0a30b5e6545e","1","a6d22f24-f752-4bc8-ba97-061b2c060ec8","mh2","Modern Horizons 2"
"241","","en","Vectis Gloves","41074ef0-8686-41b5-9b99-7103192da915","2","6cc098a4-24fa-492f-91f0-2e8b482c823b","mh2","Modern Horizons 2"
"67","","en","Subtlety","377179d5-ac83-4d34-b5b1-f3d8caa60f79","1","701256d5-1389-48b7-9581-d6037209bd06","mh2","Modern Horizons 2"
"270","","en","Upheaval","7cafc972-a6f5-4cac-a3d3-8a3ae36ffb1e","1","befe74b1-c487-42bb-a1a1-4d13f3a86ff7","mh2","Modern Horizons 2"
"280","foil","en","Gorilla Shaman","9f53b691-da24-4264-a2a0-d0b95a385963","1","c8f8ee19-3a88-40fa-85d8-386ffe06efd7","mh2","Modern Horizons 2"
"180","","en","Tireless Provisioner","ab8d5f5c-1976-4f77-8ed2-8d28ee666741","1","5c5be54d-660e-42ab-b5ea-5e1cf3bad0bc","mh2","Modern Horizons 2"
"233","","en","Sanctuary Raptor","6af53351-ad10-4774-9b5c-7b58bea65bbc","1","ccbdb1eb-2546-4c1a-bfab-ef61bdadd364","mh2","Modern Horizons 2"
"172","","en","Scurry Oak","eee6c02b-7d6a-4445-ad27-8b03176147d4","1","0fb48c2e-ee0f-4fae-9c22-247870c10d5b","mh2","Modern Horizons 2"
"132","","en","Harmonic Prodigy","2e2ace5b-4018-43af-8e72-ebafec1a7739","1","22579ac0-ad3f-4000-a65a-46a17a7f1aa5","mh2","Modern Horizons 2"
"300","","en","Zuran Orb","08cb8a30-9cb4-4517-bee5-8848aa60d1a2","1","618c8ecc-686d-41de-b9b1-1a7ee9cc7c14","mh2","Modern Horizons 2"
"189","","en","Carth the Lion","e0709843-0a91-4a21-9512-d7481707f3c9","1","e09e9b65-ff0e-4efe-b96a-ede69c96e2ea","mh2","Modern Horizons 2"
"280","","en","Gorilla Shaman","9f53b691-da24-4264-a2a0-d0b95a385963","1","c8f8ee19-3a88-40fa-85d8-386ffe06efd7","mh2","Modern Horizons 2"
"13","foil","en","Fairgrounds Patrol","8b0689b5-7c68-46b3-a72a-4f97ef1d0a15","1","237e07ed-24ef-40f7-91fc-fe212d948ca8","mh2","Modern Horizons 2"
"281","","en","Imperial Recruiter","4d6a1391-817a-4ddc-840d-886b138eeb3f","1","05bd329b-5707-42fc-af1c-084cc604e805","mh2","Modern Horizons 2"
"157","","en","Endurance","c85d824b-c190-4d04-ab99-918ad0e6516c","1","eb0e0404-4846-4891-acfa-bd0951ecf9c6","mh2","Modern Horizons 2"
"175","","en","Squirrel Sovereign","f43d1ea5-8127-4b64-a87b-ee5cc9b9e9fa","1","8f739d55-30d6-4879-872a-82c6778113de","mh2","Modern Horizons 2"
"133","","en","Goblin Lore","d6fe945c-b561-4e35-8c8e-7dcaa2ec45ab","1","30b5243b-b52d-4d46-990f-99a856872349","plist","The List"
"66","foil","en","Step Through","c4fa89c7-f00d-42ef-bd67-407a288cd054","1","716534cb-aa89-4de7-9aa5-8d8aa4422a6a","mh2","Modern Horizons 2"
"249","","en","Mistvault Bridge","33ee23bc-6327-4a54-a704-dfd83be36bb5","2","9f36a6e2-3e51-4a30-a225-10cfe6650b9d","mh2","Modern Horizons 2"
"57","","en","Recalibrate","e6331b3a-81a8-48e8-8a28-237d381f9062","1","b95cc841-4e4f-4896-a073-f2e246ca62e4","mh2","Modern Horizons 2"
"49","","en","Lose Focus","1cea6439-7ae5-4887-8c33-7da9fb36e2d4","1","985bdb0c-ce6c-4506-8163-76f3b2fdf5fb","mh2","Modern Horizons 2"
"254","","en","Scalding Tarn","cb027150-848c-4a66-88ad-e20222304dd8","1","71e491c5-8c07-449b-b2f1-ffa052e6d311","mh2","Modern Horizons 2"
"214","foil","en","Sythis, Harvest's Hand","0fc64fd6-f057-4056-9dca-47accb7ff036","1","0babfe00-9bad-48fc-b3b1-df8280242fd2","mh2","Modern Horizons 2"
"223","","en","Brainstone","ffac1923-99d0-48e6-b1e7-168e5c324a80","1","10b9a9f6-5be5-47aa-8e2f-576d06c5abb9","mh2","Modern Horizons 2"
"7","","en","Blossoming Calm","489a60f1-83f8-465b-918f-7d63d4f76d14","1","792610fd-736d-43b0-8899-dbb5accddca0","mh2","Modern Horizons 2"
"16","","en","Healer's Flock","0b3b2fb1-d5fe-4d14-985a-85f13cd60d9c","1","b93b5429-8512-4ab6-9ecd-fa270e0144f3","mh2","Modern Horizons 2"
"426","","en","Brainstone","ffac1923-99d0-48e6-b1e7-168e5c324a80","1","8ef23258-511f-43f8-b84f-bd2256b5c86b","mh2","Modern Horizons 2"
"211","","en","Ravenous Squirrel","8fb48d65-406b-4231-83ea-9cf3bb8dff76","1","9f44a15c-1bb4-4fb8-88a0-e4d3f2dee1b4","mh2","Modern Horizons 2"
"80","","en","Damn","b01d61cc-9844-4191-86a0-f2db6d42d6e5","1","efeae088-9ac5-4d2f-a15c-d8675a471ac5","mh2","Modern Horizons 2"
"242","","en","Void Mirror","08aaafc7-5fc0-4c28-a361-2a22536ec080","1","6f906219-7a6a-427b-93c4-4d958cbd171c","mh2","Modern Horizons 2"
"288","","en","Yavimaya Elder","7fd4c452-07f2-492c-9c78-d1c6362d9eec","2","c8511fe7-63f9-4942-8972-d40bf5d7e949","mh2","Modern Horizons 2"
"181","","en","Urban Daggertooth","cc545c68-829f-4c57-94d2-cd1edf2667a7","2","4ab83a39-d90d-403e-b74d-fe99c8b2aacd","mh2","Modern Horizons 2"
"86","foil","en","Gilt-Blade Prowler","63e86054-5e9c-48fe-92a1-b71aeb6ee57f","1","32a8cf47-cfe4-4a11-a57d-bebeb2fae437","mh2","Modern Horizons 2"
"329","","en","Late to Dinner","31bf199b-dfb1-428e-96a5-eb25104e2b43","1","4613fc96-a98d-4ea8-b1e2-0a776dfd4d5a","mh2","Modern Horizons 2"
"173","","en","Smell Fear","c9739382-9fe0-4d24-b58e-1e45a88491b6","1","956a2a42-6a91-45b5-99f1-87c2cf1dd608","mh2","Modern Horizons 2"
"156","","en","Duskshell Crawler","e54ad5a1-e79d-42db-a3e9-5caecae62c9f","1","1af03fc3-5eb6-404e-96d9-e291a1e11ec3","mh2","Modern Horizons 2"
"149","","en","Bannerhide Krushok","e3191093-1aaa-4002-a603-7c8d132b6a31","2","1271251b-7d79-4cb4-80bb-98574aa63249","mh2","Modern Horizons 2"
"15","","en","Guardian Kirin","e9dbfda3-e162-49f0-b9bf-f8213e27c17d","1","754b4061-3009-46e4-8602-8349c6367cbf","mh2","Modern Horizons 2"
"52e","foil","ja","Harmonize","7eff84f1-f772-497a-b350-bbc93d0230f7","1","730fcbef-cf16-4763-ada6-45934c8fc2e6","sta","Strixhaven Mystical Archive"
"434","","en","The Underworld Cookbook","37d5c720-d090-44bc-91df-0a7bab79a03e","1","4f24504e-b397-4b98-b8e8-8166457f7a2e","mh2","Modern Horizons 2"
"398","","en","Necrogoyf","e034a02d-3482-44eb-90dc-c38be104197f","1","a3af4da8-07fe-4781-ad36-375b75012939","mh2","Modern Horizons 2"
"328","","en","Esper Sentinel","5def9f38-0a0b-4e8d-9f9d-29dcb46520b4","1","676758ee-dac8-4c97-8a62-fff25bcbb6df","mh2","Modern Horizons 2"
"391","foil","en","Rishadan Dockhand","3d199876-09f3-4e14-8598-79f0ec2afafa","1","c39d88fd-7762-4d02-af7c-b13e7db5b23e","mh2","Modern Horizons 2"
"56","foil","en","Raving Visionary","83157972-3a0b-40e2-a80a-7bfb2a8627ee","1","347cee3a-6e0e-43c2-85e5-531b19297c3d","mh2","Modern Horizons 2"
"121","foil","en","Dragon's Rage Channeler","0c016ccc-a341-4b76-87ba-69c639d2746d","1","4ced112a-e775-4f97-97b3-74877e9dce12","mh2","Modern Horizons 2"
"63","foil","en","So Shiny","4bc34109-2050-4736-8247-ba06f0a9114a","1","135db79f-6f07-486c-ae3a-d4244aaf6dc8","mh2","Modern Horizons 2"
"155","foil","en","Deepwood Denizen","4a6887e3-7a65-4f24-be71-183b00a0ad56","1","333f02f7-3b8a-41e3-9ae5-2151539e64ad","mh2","Modern Horizons 2"
"246","foil","en","Drossforge Bridge","44b83535-fdbf-4307-bf53-ca20470a768d","1","5b46b8d8-723a-4752-b97d-29ef83bd294c","mh2","Modern Horizons 2"
"131","foil","en","Gouged Zealot","35b30274-bf8c-4d3c-b738-f9e62cdd5156","2","5c0595a6-a9e5-4ea8-b733-382e6c365759","mh2","Modern Horizons 2"
"483","foil","en","Island","b2c6aa39-2d2a-459c-a555-fb48ba993373","1","423927e6-2419-4d88-b0c4-425e5cac1a3f","mh2","Modern Horizons 2"
"369","","en","Lazotep Chancellor","c3e67b8f-1c91-4a2f-b924-35bbaff4bab9","1","8b3e2d11-0f87-43f2-a961-99a47486f8fa","mh2","Modern Horizons 2"
"408","","en","Mine Collapse","83df0f44-86ca-4adb-9f3a-da1ba6dd7a6d","1","e3eeb96a-1e2c-47fa-9cfc-7d1ead1cfab6","mh2","Modern Horizons 2"
"423","foil","en","Shardless Agent","2afbaa9a-c171-4a8b-90f3-5250d8498356","1","27424714-b656-41b8-b19f-022e472afc7f","mh2","Modern Horizons 2"
"319","","en","Titania, Protector of Argoth","d0ade00d-a496-441d-9b7e-7dc033d3292c","1","58fb9fd5-359e-4da2-8d91-80ef50a8e390","mh2","Modern Horizons 2"
"472","","en","Sol Talisman","867f0cdf-cf75-40f0-bf1e-ccb92e55e9a3","1","18052761-39c3-4342-b6e6-38dc5b7b05dd","mh2","Modern Horizons 2"
"282","foil","en","Mogg Salvage","0923ad85-2ea4-4463-8f71-b7d0a162b486","1","2b93e65e-8a10-444f-8b0a-9327dd30cce2","mh2","Modern Horizons 2"
"384","foil","en","Prismatic Ending","2cb98ca9-d7bb-416b-a17e-ee5f8e4d78f2","1","4eaa24a9-eece-4067-b7e2-6bc8993cea5a","mh2","Modern Horizons 2"
"183","foil","en","Wren's Run Hydra","a2196bc3-2fe6-49d4-8c79-d6beb3d6c5d8","1","5198ac65-118c-4616-8315-d71d41b883ad","mh2","Modern Horizons 2"
"266","foil","en","Soul Snare","52bd4331-67b6-4eb8-9566-e00359889fc6","1","5da64eec-d8a9-4156-9d26-56f81e1ffc44","mh2","Modern Horizons 2"
"266","etchedFoil","en","Island","b2c6aa39-2d2a-459c-a555-fb48ba993373","1","9e70c602-cb80-472b-9c8d-9625de084fe7","afr","Adventures in the Forgotten Realms"
"381","etchedFoil","en","Blacksmith's Skill","5c5b308c-07d5-422a-8b45-b8b19cb967ca","1","37304f74-a925-444c-bff6-7811f7f06966","mh2","Modern Horizons 2"
"147","foil","en","Abundant Harvest","34841228-31ac-48ac-b6d6-486b5e1e07dd","1","5ad86b17-3fed-418a-938c-c49adb409531","mh2","Modern Horizons 2"
"8","foil","en","Break Ties","1e44bb4e-aeea-4f43-9cbd-4c24a9b6b022","1","723ec2ef-aa82-449d-88b0-405d06454fc2","mh2","Modern Horizons 2"
"290","etchedFoil","en","Fire // Ice","ae92942b-919c-4ea9-b693-85fcef765d5a","1","0e09b054-4d33-4a12-bf2a-9b0009f33044","mh2","Modern Horizons 2"
"351","","en","Gargadon","73f808f0-3d56-46c9-967b-d452bb3611af","1","88167b74-c25f-4a9b-a4f5-33a51e01d498","mh2","Modern Horizons 2"
"23","foil","en","Scale Up","2fd025ef-14f5-4621-831d-dd12b7c604dd","1","4da5a18d-b5d2-4c38-ae04-164f3e1adc6b","h1r","Modern Horizons 1 Timeshifts"
"146","etchedFoil","en","Viashino Lashclaw","02358f98-99d5-45a3-b7e3-f2cbf08fa52c","1","3457e346-a5de-4624-b577-f59d4c186537","mh2","Modern Horizons 2"
"99","etchedFoil","en","Sinister Starfish","58321467-41d6-4419-bcb2-cd3e60f677b3","1","db209732-c290-4999-a1aa-2369dfa8790c","mh2","Modern Horizons 2"
"65","etchedFoil","en","Steelfin Whale","a35ff288-0ba0-47de-9848-4ff4bef6b91b","1","7e7ca8b6-d7e0-4af2-a578-bf45a8731c19","mh2","Modern Horizons 2"
"200","etchedFoil","en","Goblin Anarchomancer","e9319f13-1f2b-429c-9d61-e58a3cbec86a","2","633a3423-501d-4b22-95a6-743233be521e","mh2","Modern Horizons 2"
"34","foil","en","Thraben Watcher","53cd9d9f-c1a7-404e-9934-4542415e3431","1","5b4e0e11-2f16-42ad-b835-c9410c4bd7e3","mh2","Modern Horizons 2"
"175","etchedFoil","en","Squirrel Sovereign","f43d1ea5-8127-4b64-a87b-ee5cc9b9e9fa","1","8f739d55-30d6-4879-872a-82c6778113de","mh2","Modern Horizons 2"
"262","etchedFoil","en","Plains","bc71ebf6-2056-41f7-be35-b2e5c34afa99","1","879f7f54-25a3-440b-848d-0e780277a681","afr","Adventures in the Forgotten Realms"
"463","","en","Asmoranomardicadaistinaculdacar","1f74e26f-5cf3-4b0e-bcc6-f858599474fc","1","2879f780-e17f-4e68-931e-6e45f9df28e1","mh2","Modern Horizons 2"
"339","","en","Phantasmal Dreadmaw","cbde4b9d-1549-4892-b8ca-38256a6ac1ba","1","c2484b24-ca5e-421d-8dbf-41df7094c8a8","mh2","Modern Horizons 2"
"318","","en","Thrasta, Tempest's Roar","19d258fb-4cda-4cbb-b07a-8b4670488867","1","9abf3165-6260-4dcf-8f06-6e808bff0289","mh2","Modern Horizons 2"
"408","etchedFoil","en","Mine Collapse","83df0f44-86ca-4adb-9f3a-da1ba6dd7a6d","2","e3eeb96a-1e2c-47fa-9cfc-7d1ead1cfab6","mh2","Modern Horizons 2"
"440","etchedFoil","en","Verdant Catacombs","67d60b24-d429-4ded-90d9-06e49f28c396","1","981b3a2e-de94-428d-8e5d-5a7ba6afe4a2","mh2","Modern Horizons 2"
"441","etchedFoil","en","Yavimaya, Cradle of Growth","8dd5f5af-d2d8-4356-8617-8381081b930c","1","b0063a44-6cde-4d7e-81e1-61bae08831ee","mh2","Modern Horizons 2"
"134","etchedFoil","en","Lightning Spear","2202faf1-5638-46bf-8bf4-91870b669717","1","f72fcda4-feb4-46e4-87d9-88bd95474fe9","mh2","Modern Horizons 2"
"101","etchedFoil","en","Tizerus Charger","8f94754d-fb2a-4634-a1de-049c82fa6f30","1","2ed4901c-9b1e-4e0e-ae71-81cb10779f07","mh2","Modern Horizons 2"
"193","etchedFoil","en","Dihada's Ploy","cc929343-db65-43d5-9bf6-9f0bd77c2cd8","1","9091e8dc-b546-4b74-9dc9-aef55f60d13a","mh2","Modern Horizons 2"
"40","etchedFoil","en","Etherium Spinner","b501128b-2797-401b-8aec-923050081cae","1","cdc8056f-4c8e-4a2b-b32f-c50c2cb7601a","mh2","Modern Horizons 2"
"203","etchedFoil","en","Lazotep Chancellor","c3e67b8f-1c91-4a2f-b924-35bbaff4bab9","1","82e68f3d-ef94-4651-a256-c72017f64b21","mh2","Modern Horizons 2"
"25","etchedFoil","en","Prismatic Ending","2cb98ca9-d7bb-416b-a17e-ee5f8e4d78f2","1","825969b9-3c70-4fca-8cab-696e9ca7cdb2","mh2","Modern Horizons 2"
"270","etchedFoil","en","Swamp","56719f6a-1a6c-4c0a-8d21-18f7d7350b68","1","ab950987-d88c-4326-98f4-1b1195788921","afr","Adventures in the Forgotten Realms"
"347","","en","Underworld Hermit","f7f4ddc9-cea0-42f9-bbca-2ad87a24bfc8","1","735a5082-72f4-4812-adcc-d8095d8eee51","mh2","Modern Horizons 2"
"352","","en","Harmonic Prodigy","2e2ace5b-4018-43af-8e72-ebafec1a7739","1","4290d31a-ce74-4a22-8266-9e44d23d506f","mh2","Modern Horizons 2"
"374","etchedFoil","en","Rakdos Headliner","a8828c17-190b-4e64-a0f2-8d14c013d692","1","2caad15a-b567-47b5-b055-e52bfed5b889","mh2","Modern Horizons 2"
"96","etchedFoil","en","Persist","367d4cf2-270f-4236-af10-7d5e8ea8c9fe","1","90f390c3-af1c-424f-9721-e26e9321e5a3","mh2","Modern Horizons 2"
"397","etchedFoil","en","Dauthi Voidwalker","f1c2dbe2-fbe0-4058-bdf1-91d1b1832786","1","7d54f0dd-5d27-483b-8af9-92a1c5a785f2","mh2","Modern Horizons 2"
"413","etchedFoil","en","Glimmer Bairn","118cdf8b-44fb-4c3e-86c4-e7f4b1267646","1","e0691a6a-bfbd-411b-b147-bf9702e7d149","mh2","Modern Horizons 2"
"442","","en","Out of Time","8491de1e-dc37-4a89-b4f7-56a2c668f0fc","1","d44fbfa3-3698-4b79-a7bd-6b6f86bea82a","mh2","Modern Horizons 2"
"438","etchedFoil","en","Misty Rainforest","09dd85aa-47bc-4713-a9b9-8b52ff2285ed","1","c6cad746-a1dc-4739-9707-9c12c42e141a","mh2","Modern Horizons 2"
"167","","en","Blot Out the Sky","ded78090-c6a1-4c9d-b7b9-b433b1d963b6","1","0141312f-4b68-4c56-b1dc-5b7e6afbb96c","stx","Strixhaven: School of Mages"
"59e","","en","Despark","bd16434d-55ea-4c5a-a9ef-752971a4af16","1","91ea24a2-2276-4534-aba6-6c98451b54f6","sta","Strixhaven Mystical Archive"
